,fiber_100g,proteins_100g,vitamin-a_100g,vitamin-c_100g,fat_100g,carbohydrates_100g,sugars_100g,sodium_100g
2315,11.4,17.1,0.0,0.00343,4.29,65.7,5.71,0.286
2316,3.57,7.14,0.0,0.0214,25.0,60.7,3.57,0.821
2317,0.0,15.4,0.0001588,0.0,35.2,0.1,0.1,0.669
2318,3.12,18.8,0.0,0.0,43.8,37.5,25.0,0.188
2319,1.6,1.6,0.00012,0.0096,0.0,4.8,4.8,0.01
2320,12.0,0.0,0.00012,0.0,0.0,88.0,56.0,0.052
2321,0.211,0.634,3.17e-05,0.00381,0.211,5.5,5.29,0.0116
2322,2.791305795431052,7.5054788666454115,0.0007682122314571278,0.03303264557251909,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073
2323,14.3,14.3,0.0,0.0,17.9,64.3,0.0,0.429
2324,0.4,0.42,0.0,0.0,1.27,0.42,0.0,0.068
2325,0.0,17.9,0.0,0.0,3.57,35.7,32.1,1.75
2326,0.0,2.35,0.0,0.00141,1.76,12.9,8.24,0.0706
2327,6.2,12.5,6.25e-05,0.00535,15.62,68.75,6.25,0.812
2328,20.0,22.9,0.0,0.0,0.0,62.9,8.57,0.0143
2329,0.0,0.0,0.0,0.038849999999999996,0.0,83.3,53.3,0.0
2330,0.0,0.0,0.0,0.213225,0.0,100.0,96.0,0.0
2331,0.0,4.34,3.26e-05,0.0,17.4,53.2,35.8,0.282
2332,0.1,0.1,0.0,0.09,0.4,84.3,82.1,0.0
2333,0.0,0.0,0.0,0.0184975,0.0,76.5,70.6,0.0
2334,4.0,3.0,0.0,0.0084,3.0,17.0,0.0,0.262
2335,16.0,10.0,0.00036975,0.19684999999999997,8.0,53.0,43.0,0.351
2336,8.0,20.0,0.0002565,0.010525,18.0,50.0,24.0,0.21
2337,1.18,17.6,7.06e-05,0.0,10.6,15.3,0.0,0.412
2338,5.6,23.94,0.0,0.0017,23.94,36.62,23.94,0.085
2339,6.2,20.31,0.0,0.0019,28.12,39.06,28.12,0.094
2340,10.5,10.5,0.00038245,0.0007250000000000001,15.8,63.2,15.8,0.0
2341,12.3,14.0,0.00038245,0.004025,15.8,63.2,12.3,0.0439
2342,6.67,10.0,0.0,0.006,20.0,63.3,23.3,0.0
2343,0.0,3.33,3.99e-05,0.0,7.33,10.0,9.33,0.004
2344,10.0,5.0,4.825e-05,0.011625,0.0,65.0,40.0,0.0
2345,2.11,3.16,7.5e-06,0.0012,13.7,25.3,11.6,0.0158
2346,0.0,0.0,9.09e-05,0.00364,0.0,30.3,24.2,0.758
2347,3.0,3.0,0.0,0.009,6.0,16.0,8.0,0.005
2348,3.0,12.0,0.0,0.0,1.0,44.0,0.0,0.32
2349,0.0,9.0,0.0,0.0,23.94,1.0,1.0,0.845
2350,0.0,0.0,0.0,0.0,71.4,7.14,0.0,0.75
2351,0.0,0.0,0.0,0.0,71.4,7.14,0.0,0.821
2352,0.8,3.6,0.00010585000000000001,0.0092625,2.0,18.8,15.9,0.06
2353,13.7,9.8,0.000118,0.00706,13.7,70.6,47.1,0.0196
2354,0.0,25.0,0.0,0.0,53.6,17.9,0.0,0.679
2355,14.3,7.14,0.0,0.0,32.14,64.29,39.29,0.036
2356,17.9,7.14,0.0,0.0,60.71,35.71,10.71,0.679
2357,10.0,12.5,0.00107145,0.003,35.0,40.0,10.0,0.525
2358,1.6,3.1,0.00013835,0.018025,1.1,4.8,1.8,0.27
2359,0.0,23.21,0.0,0.0,0.0,0.0,0.0,0.25
2360,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.36
2361,6.97,11.6,0.0,0.0,65.6,18.8,5.0,0.00313
2362,3.0,9.5,2.5e-05,0.0,14.8,67.0,1.1,0.433070866141732
2363,3.57,3.57,3.75e-05,0.008775,21.4,25.0,0.0,0.893
2364,0.0,2.67,0.0,0.0,23.3,20.0,0.0,0.767
2365,2.0,5.33,0.0,0.0016,3.33,14.0,10.0,0.07
2366,2.0,8.0,0.00012,0.0,14.0,54.0,24.0,0.19
2367,3.21,9.62,0.0,0.0,16.0,64.1,0.0,0.802
2368,0.0,5.0,0.0003,0.0,35.0,5.0,5.0,0.325
2369,2.7,8.8,1.785e-05,0.000715,34.5,50.5,47.5,0.0984
2370,6.67,6.67,0.0,0.0,6.67,80.0,0.0,0.533
2371,8.0,12.0,7.5e-05,0.0076749999999999995,11.099999999999998,59.125,18.0,0.0393700787401575
2372,100.0,100.0,0.000263,0.037775,2.625,4.4,0.0,0.0
2373,5.38,4.62,0.0,0.0,0.769,16.9,1.54,0.408
2374,6.67,33.3,0.0,0.0,23.3,40.0,16.7,0.167
2375,6.25,6.25,0.000703,0.0,7.81,81.2,18.8,0.422
2376,12.1,10.3,0.0,0.0,1.72,81.0,8.62,0.466
2377,3.1,6.25,0.0007032,0.0,3.12,87.5,31.25,0.562
2378,2.791305795431052,7.5054788666454115,0.0007682122314571278,0.03303264557251909,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073
2379,1.18,2.35,0.0,0.0,18.8,63.5,50.6,0.224
2380,0.0,2.6,0.0,0.0,11.7,59.7,42.9,0.468
2381,1.88,4.38,1.88e-05,0.00075,1.88,31.2,3.75,0.881
2382,0.0,0.0,0.0,0.285,0.0,99.0,91.0,0.0078740157480315
2383,23.3,35.0,0.000135,0.043274999999999994,15.0,11.7,1.5,0.333
2384,1.1,0.0,0.000105925,0.01215,0.0,16.5,13.2,0.0
2385,2.0,8.0,3e-05,0.0,8.0,42.0,16.0,0.32
2386,0.0,25.0,0.0,0.0,35.7,0.0,0.0,0.643
2387,3.57,7.14,0.0,0.0214,16.1,71.4,7.14,0.643
2388,0.0,29.38,0.0,0.0,22.5,0.0,0.0,0.5
2389,1.41,12.7,4.23e-05,0.0676,16.9,5.63,1.41,0.789
2390,3.33,3.33,0.0,0.0,20.0,70.0,16.7,0.217
2391,10.0,6.0,0.0,0.0,36.0,56.0,42.0,0.11
2392,2.0,6.0,0.0,0.0,36.0,56.0,52.0,0.06
2393,10.0,8.0,0.0,0.0,38.0,52.0,36.0,0.1
2394,4.0,8.0,0.0,0.0,38.0,52.0,46.0,0.05
2395,0.667,8.0,0.0,0.0024,0.0,12.7,10.0,0.04
2396,0.0,7.65,0.0,0.00282,0.0,11.8,10.0,0.0588
2397,0.667,8.0,0.0,0.0008,0.0,12.7,10.7,0.04
2398,0.0,9.69,0.0,0.0,0.0,4.85,2.64,0.046
2399,0.0,8.0,0.0,0.0,0.0,12.67,10.0,0.04
2400,0.667,8.0,0.0,0.0016,0.0,13.3,11.3,0.0433
2401,0.667,8.0,0.0,0.004,0.0,12.7,10.0,0.04
2402,4.0,14.0,0.0,0.0,2.0,74.0,4.0,0.0
2403,0.662,5.96,3.97e-05,0.00159,1.32,17.9,14.6,0.344
2404,10.7,21.4,5.36e-05,0.0,17.9,46.4,0.0,0.714
2405,0.5,3.5,0.0,0.016875,0.5,80.0,68.0,0.01
2406,0.0,5.64,0.000169,0.0,25.4,46.6,38.1,0.0282
2407,1.41,5.64,0.000169,0.0,22.6,59.3,45.2,0.0353
2408,0.885,0.885,0.000133,0.00796,0.885,6.19,3.54,0.389
2409,10.7,13.1,0.0,0.0,35.7,36.9,20.2,0.262
2410,0.0,11.3,0.0,0.0,0.0,7.99,5.99,0.0366
2411,0.0,9.33,0.0,0.0,0.0,7.33,6.0,0.04
2412,1.85,10.7,1.875e-05,0.000715,40.0,45.3,40.0,0.0393700787401575
2413,9.52,7.14,0.0,0.0,42.9,50.0,31.0,0.0
2414,0.0,0.0,6e-05,0.0182,0.0,4.55,5.0,0.0078740157480315
2415,0.0,0.0,9e-05,0.025,0.0,5.0,5.0,0.0078740157480315
2416,0.0,0.42,0.0005222725,0.0063,0.0,7.08,6.25,0.012
2417,0.0,0.0,6.625e-05,0.02,0.0,6.0,6.0,0.0118110236220472
2418,0.0,1.82,0.0,0.0,0.909,6.06,5.76,0.0545
2419,0.5,7.0,0.0,0.0,0.0,49.0,13.0,0.618110236220472
2420,0.5,25.3,0.0,0.000275,2.8,0.1,0.1,0.591
2421,0.5,2.4,0.0002675,0.004,30.0,3.4,3.0,0.0275590551181102
2422,1.3,3.7,9.8e-05,0.0049499999999999995,10.8,23.4,20.7,0.0393700787401575
2423,0.6,0.1,0.0,0.0625,1.0,90.9,57.7,0.031496062992126
2424,0.5,0.1,0.0,0.0625,1.0,90.9,60.6,0.0196850393700787
2425,2.9000000000000004,12.0,0.0,0.0,1.5,72.0,3.0,0.0
2426,14.975,12.0,1.9725e-05,0.015475,25.0,38.0,28.0,0.137795275590551
2427,0.0,10.0,8.25e-05,0.0,10.25,13.75,2.0,0.511811023622047
2428,2.4,1.7,0.02096045,4.547350000000001,0.4,4.1,4.0,0.0
2429,0.0,2.0,5e-05,0.0039325,0.0,47.9,47.5,2.54330708661417
2430,1.6,1.8,3.8e-06,0.041175,0.1,17.5,0.8,0.0039370078740157
2431,0.125,0.0,0.00018625,0.0165,0.0,9.9,9.9,0.0039370078740157
2432,0.1,1.3,1.5e-05,0.0184975,2.1,74.0,69.0,0.0196850393700787
2433,4.8,7.7,0.0001675,0.0091,27.2,8.8,0.6,0.433070866141732
2434,0.9,0.7,5.225e-05,0.008505,0.2,1.9,1.9,0.0393700787401575
2435,1.0,0.7,0.000113125,0.017,0.3,3.1,3.1,0.0393700787401575
2436,0.0,1.0,0.000127625,0.027250000000000003,0.3,3.2,3.2,0.0
2437,2.5,2.7,7.285000000000001e-05,0.000745,7.6,19.0,3.6,0.236
2438,1.8,1.4,0.00041000000000000005,0.0228,0.6,1.6,1.6,0.0
2439,1.4,0.8,0.03005225,0.01893,0.5,1.7,1.7,0.0
2440,3.3,3.2,0.0003196,0.05285,0.3,3.2,0.3,0.0
2441,1.4,0.8,0.03005225,0.01893,0.5,1.7,1.7,0.00394
2442,1.9,0.8,0.020855750000000003,0.012779,0.3,3.4,3.2,0.0
2443,0.6,2.1,0.00025,0.002,47.1,3.7,2.4,0.511811023622047
2444,1.025,4.1,0.00011437499999999999,0.042949999999999995,10.4,8.9,1.2,0.492125984251968
2445,0.0,3.33,0.0,0.0,23.3,10.0,6.67,0.867
2446,0.0,25.0,0.0,0.000275,1.0,0.0,0.0,0.393700787401575
2447,0.0,3.44,3.5675e-05,0.0007675000000000001,3.44,4.4,4.4,0.048
2448,0.0,0.01,0.049175,0.012750000000000001,0.0,1.0,1.0,0.0039370078740157
2449,23.0,25.8,0.0004038825,0.002355,1.1,37.0,2.0,0.0078740157480315
2450,0.5,0.32,0.00013,0.022324999999999998,0.2,13.1,13.1,0.00283
2451,4.0,11.5,0.0,0.0515,6.7,73.0,16.5,0.216535433070866
2452,0.225,3.45,5.355e-05,0.003,3.0,11.8,11.7,0.0591
2453,2.725,2.3,0.0001,0.0132,36.2,58.3,57.9,0.0354330708661417
2454,1.0,0.0,0.0,0.00267,0.0,60.0,55.6,0.0
2455,3.5,10.8,0.0001125,0.0,2.6,72.3,0.5,0.0
2456,1.4,1.2,0.00033175,0.004710000000000001,0.2,7.9,5.6,0.0039370078740157
2457,4.1,8.0,0.0,0.0,32.2,48.9,21.3,0.15748031496063
2458,0.5,24.2,8.925e-06,0.0,7.3,0.7,0.7,0.854
2459,0.375,3.9,2.25e-05,0.0,2.6,26.3,7.0,0.295275590551181
2460,2.3,2.8,0.000376,0.005275,0.8,10.4,2.8,0.13
2461,1.3,4.9,2.4975e-05,0.0008825,31.8,40.4,29.7,0.0236220472440945
2462,7.14,10.7,0.0,0.0,71.4,14.3,3.57,0.0
2463,3.57,8.93,0.0,0.0,2.68,76.8,0.0,0.0
2464,0.0,17.0,0.0,0.004675,0.8,0.5,0.0,0.748031496062992
2465,6.3,4.5,0.0,0.059149999999999994,3.1,79.9,78.0,0.23
2466,0.475,5.4,0.0001136,0.0,29.6,57.4,29.5,0.326771653543307
2467,5.5,3.7,0.00016055,0.0418,0.5,1.0,1.0,0.452
2468,2.5,2.7,7.285000000000001e-05,0.000745,7.6,19.0,3.6,0.236
2469,1.49,2.2,0.0005957375,0.0253,0.5,0.5,0.18,0.068503937007874
2470,0.5,5.6,0.0,0.0,27.7,63.5,63.1,0.0748
2471,0.575,5.3,0.0,0.0206,34.9,51.8,0.5,0.47244094488189
2472,0.0,2.1,0.00019874999999999998,0.007575,38.0,24.0,22.0,0.295275590551181
2473,1.725,11.0,0.0,3.75e-05,6.5,57.0,2.3,0.551181102362205
2474,0.5,8.3,8.025e-05,0.0021425,27.0,56.0,0.8,0.511811023622047
2475,2.325,4.8,0.0,0.017349999999999997,33.0,51.0,0.4,0.393700787401575
2476,0.0,0.9,0.00059625,0.019375,35.3,3.375,1.5,0.326771653543307
2477,0.975,16.0,0.0001588,0.0,36.0,0.0,0.0,1.14
2478,2.5749999999999997,8.0,0.0,0.0008825,39.0,37.0,31.0,0.0
2479,0.0,18.0,0.00015780000000000001,0.00025,25.0,1.0,1.0,1.37795275590551
2480,0.0,0.0,0.049,0.006937500000000001,0.0,1.0,1.0,0.035
2481,0.35,15.0,0.00026504999999999996,0.00025,25.0,0.0,0.0,1.5748031496063
2482,1.7,10.0,6.8575e-05,0.0026999999999999997,9.5,27.8,3.5,0.562992125984252
2483,4.0,7.5,4.85e-05,0.0,16.0,68.5,27.0,0.216535433070866
2484,0.0,3.3,3.567499999999999e-05,0.0007675000000000001,3.5,4.8,4.8,0.13
2485,7.6,27.9,0.0,0.0,55.5,6.0,3.8,0.169291338582677
2486,4.2,5.4,0.0,0.00023075,1.8,13.8,1.7,0.275590551181102
2487,2.7,13.0,0.000535,0.0,2.7,71.0,2.8,0.041
2488,4.0,7.0,0.000204575,0.0019850000000000002,5.3,30.0,1.7,0.531496062992126
2489,0.7,13.5,4.9e-05,0.0004275,16.3,16.6,5.5,0.66
2490,2.0250000000000004,9.33,0.00023002500000000002,0.0,32.0,3.33,3.33,0.394
2491,2.4,0.4,0.00020525,0.025715,5.65,46.45,29.5,0.0236220472440945
2492,0.0,11.0,6.049999999999999e-05,0.00325,9.6,19.0,18.0,1.18110236220472
2493,0.15000000000000002,0.3,0.000105,0.020000000000000004,0.02,9.9,9.1,0.01
2494,2.375,10.0,0.0,0.0032875,2.9,60.0,2.2,0.551181102362205
2495,5.125,3.4,0.0,0.0,9.8,79.0,66.0,0.216535433070866
2496,2.875,6.0,0.0,0.0,43.0,38.0,11.0,0.590551181102362
2497,0.55,15.0,0.0,0.0,7.5,69.0,2.8,1.41732283464567
2498,0.2,0.0,0.0,0.021,0.0,66.0,62.0,0.0197
2499,2.4,4.2,0.0,0.0,19.0,71.0,37.0,0.208661417322835
2500,0.0,0.0,6e-05,0.017,0.0,4.6,4.5,0.0
2501,5.050000000000001,15.0,0.0,0.0,46.0,30.0,5.0,0.118110236220472
2502,8.5,12.0,0.0,0.0,6.5,67.0,6.5,0.590551181102362
2503,2.3,1.5,6.125e-05,0.010499999999999999,0.0,2.0,1.0,0.3
2504,8.4,13.0,1.3125e-05,0.0015,5.9,62.0,1.3,0.0039370078740157
2505,1.0,0.6,0.00011,0.0275,0.2,9.2,8.8,0.0157
2506,5.7,6.7,8.5e-05,0.07250000000000001,3.3,78.4,24.9,0.307086614173228
2507,12.1,7.3,0.0,0.0,39.8,31.5,23.6,0.0066141732283464
2508,0.0,7.9,0.000133975,0.0,16.3,54.475,19.0,0.551181102362205
2509,3.25,5.8,4.4924999999999994e-05,0.0036474999999999997,4.2,18.0,15.0,0.708661417322835
2510,2.075,5.4,0.0,0.0,17.0,72.0,33.0,0.47244094488189
2511,1.7750000000000001,5.8,0.0,0.0,27.0,61.0,60.0,0.0669291338582677
2512,4.51,11.0,8.115e-05,0.012899999999999998,5.4,64.0,11.0,0.232283464566929
2513,4.075,7.7,0.000205275,0.0028,8.6,13.0,2.5,0.62992125984252
2514,4.5,5.2,0.00044675,0.047025000000000004,3.8,82.0,27.6,0.0118110236220472
2515,5.7,5.3,2.675e-05,0.0,19.2,67.3,41.7,0.196850393700787
2516,7.7,11.6,1.155e-05,0.005124999999999999,4.2,71.5,0.2,0.196850393700787
2517,0.0,19.5,0.0002331,0.00025,28.0,0.5,0.3,1.37795275590551
2518,0.0,0.5,8e-05,0.02,0.0,9.1,8.9,0.0
2519,6.1,12.1,0.00021475,0.00109,1.4,70.5,1.6,0.01
2520,0.0,8.1,0.0004238,0.00270725,10.0,8.6,2.1,0.433070866141732
2521,7.575,9.5,6.372499999999999e-05,0.015,22.0,38.0,29.0,0.137795275590551
2522,1.1,1.2,0.00022025000000000001,0.00353,0.5,28.0,21.0,1.18110236220472
2523,2.1174999999999997,5.4,0.0,0.0075,15.0,74.0,35.0,0.433070866141732
2524,0.325,2.8,0.0001,0.0132,33.0,61.0,59.0,0.078740157480315
2525,14.375,21.0,0.0,0.0,53.0,10.0,4.9,0.118110236220472
2526,0.0,1.4,4.7775e-05,0.0,4.2,14.0,13.0,0.0236220472440945
2527,13.7,8.6,0.0,0.0008825,39.3,30.8,27.0,0.0
2528,2.8499999999999996,5.2,0.00012550000000000001,0.0,26.0,61.0,41.0,0.248031496062992
2529,0.125,0.0,0.00011624999999999999,0.015250000000000001,0.0,9.3,9.3,0.0
2530,0.475,0.5,0.0,0.0030925,0.0,60.0,53.0,0.157
2531,0.0,5.1,0.0001092,0.0018,8.2,29.0,22.0,1.81102362204724
2532,0.5,8.3,8.025e-05,0.0021425,27.0,56.0,0.8,0.511811023622047
2533,3.325,10.0,0.0,0.0031,8.4,69.0,8.9,0.295275590551181
2534,0.375,0.5,8e-05,0.02475,0.0,9.1,8.5,0.0
2535,0.125,0.0,0.00018625,0.0165,0.0,9.9,9.9,0.0039370078740157
2536,0.0,1.1,0.0,0.0184975,2.0,77.0,70.0,0.0196850393700787
2537,2.075,5.3,0.0,0.0,17.0,72.0,33.0,0.551
2538,0.75,1.5,7.6625e-05,0.00865,3.5,8.5,5.5,0.327
2539,9.85,9.8,0.0,0.0008825,42.0,32.0,27.0,0.0039370078740157
2540,0.0,0.5,0.0,0.006,30.0,6.0,4.5,0.748031496062992
2541,0.0,0.0,0.000163,0.013250000000000001,0.0,10.2,10.2,0.0
2542,0.0,12.0,0.000134,0.0,26.0,0.5,0.5,0.708661417322835
2543,0.925,0.5,0.0,0.0065,15.0,11.8,7.8,0.78740157480315
2544,1.45,15.5,2.765e-05,0.0004275,13.5,17.4,4.83,0.495
2545,0.667,2.11,5.4575e-05,0.0,15.4,29.7,23.7,0.0556
2546,1.5,7.5,0.0,0.0,5.0,49.0,4.5,0.47
2547,2.3,5.6,1.7100000000000002e-05,0.03103,1.0,38.3,2.6,0.8
2548,1.7,8.1,0.0001615,0.0,19.3,67.5,22.8,0.42
2549,0.8,3.5,7.7375e-05,0.0,15.8,25.6,24.8,0.07
2550,1.58,6.11,8.8475e-05,0.005,6.02,21.8,4.84,0.561
2551,0.0,0.0,0.00017900000000000001,0.01575,0.0,10.6,10.6,0.0
2552,0.0,0.2,8.73e-05,0.04,10.6,0.03,0.01,0.078740157480315
2553,0.0,0.1,0.00021,0.012750000000000001,0.0,10.2,10.2,0.0
2554,4.975,5.8,4.83e-05,0.0011475,8.2,39.6,3.6,1.2
2555,0.3,4.1,4.7774999999999996e-05,0.000515,2.9,14.7,14.2,0.05
2556,6.2,4.2,0.0,0.065,3.2,79.6,76.7,0.1
2557,3.0,12.5,0.0,0.0,1.5,71.7,3.5,0.002
2558,0.0,0.0,0.0,0.011,0.0,0.2,0.1,0.0
2559,0.5,2.7,0.00012164999999999999,0.0036,1.6,10.5,10.5,0.04
2560,4.7,5.0,0.0,0.0206,34.0,51.0,1.0,0.748
2561,0.2,1.0,9.71e-05,0.0,19.1,2.0,1.1,0.944
2562,4.2,0.1,0.030132999999999997,0.0130725,0.1,1.1,1.1,0.075
2563,1.4,12.0,1.6825000000000002e-05,0.0004275,12.0,19.0,3.9,0.393700787401575
2564,2.11,14.7,9.082499999999999e-05,0.00213425,10.4,28.4,5.47,0.787
2565,0.5,0.5,0.00015000000000000001,0.0185,0.5,11.0,11.0,0.02
2566,10.0,12.5,0.0,0.0,7.5,67.5,2.5,0.0
2567,1.0,2.0,8.825e-05,0.0049499999999999995,0.5,26.5,20.5,1.38
2568,1.125,4.8,6.515000000000001e-05,0.0009125,1.0,16.8,14.3,0.417
2569,2.2,8.9,6.8575e-05,0.0026999999999999997,9.1,27.5,2.5,0.48
2570,0.0,3.2,0.00012,0.003125,1.5,4.8,4.8,0.045
2571,0.0,3.2,3.567499999999999e-05,0.0007675000000000001,3.6,4.8,4.8,0.04
2572,0.0,3.2,0.00012,0.003125,1.5,4.8,4.8,0.045
2573,0.0,3.2,3.567499999999999e-05,0.0007675000000000001,3.6,4.8,4.8,0.045
2574,0.0,0.1,0.00021,0.026,0.1,10.0,10.0,0.0016
2575,0.0,2.8,3.5925e-05,0.003,1.3,12.4,12.0,0.11
2576,3.575,12.1,9.0825e-05,0.00168425,10.1,23.7,3.49,0.565
2577,2.95,3.36,1.705e-05,0.0005925,12.8,37.3,0.0,0.0358
2578,1.67,13.3,9.082499999999999e-05,0.00168425,10.8,25.0,6.08,0.558
2579,1.9,12.4,6.5425e-05,0.0024925,8.38,28.6,6.29,0.487
2580,35.0,13.0,0.00029785749999999996,0.051355000000000005,3.0,42.0,18.0,0.0708661417322835
2581,1.3,6.7,0.000171525,0.00653655,5.925,11.0,7.0,0.29
2582,10.425,11.0,2.5e-05,0.03,50.1,20.4,13.8,0.102362204724409
2583,3.8,3.8,4.5e-05,0.003705,15.0,36.0,0.4,0.196850393700787
2584,1.32,13.7,2.765e-05,0.0004275,14.1,14.1,2.64,0.364
2585,1.0,17.0,2.765e-05,0.0004275,13.0,17.0,4.1,0.318897637795276
2586,1.2,15.0,1e-05,0.0004275,14.0,18.0,4.5,0.590551181102362
2587,1.4,16.0,2.4325e-05,0.0004275,13.0,17.0,0.4,0.47244094488189
2588,1.4,16.0,2.4325e-05,0.0004275,13.0,17.0,0.4,0.47244094488189
2589,1.4,16.0,2.4325e-05,0.0004275,13.0,17.0,0.4,0.47244094488189
2590,1.5,11.0,6.7875e-05,0.001865,9.8,27.0,3.7,0.433070866141732
2591,4.0,10.0,0.000233525,0.0018725,10.0,26.0,2.0,0.511811023622047
2592,3.0,10.0,0.000233525,0.0018725,11.0,26.0,2.0,0.433070866141732
2593,4.0,8.0,0.000231075,0.0025,11.0,28.0,3.0,0.47244094488189
2594,1.85,6.94,0.000231075,0.00205,12.0,28.2,1.85,0.401
2595,1.53,10.7,5.08e-05,0.0008917500000000001,12.2,22.1,2.29,0.763
2596,2.0,2.0,0.00013995000000000001,0.024724999999999997,0.0,4.0,2.0,0.078740157480315
2597,2.0,6.0,0.00013659999999999999,0.006675,4.0,6.0,4.0,0.47244094488189
2598,1.33,0.833,0.000191375,0.028599999999999997,0.833,5.0,3.0,0.0131
2599,3.0,3.0,0.00011137500000000001,0.003125,9.0,24.0,0.0,0.47244094488189
2600,2.8,3.5,0.00011137500000000001,0.0023975000000000003,8.8,25.0,0.3,0.433070866141732
2601,3.68,3.42,4.5e-05,0.00048,14.9,36.8,0.351,0.19
2602,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0
2603,0.0,0.0,0.0001404,0.028,0.0,11.0,11.0,0.0
2604,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0393700787401575
2605,0.0,0.0,9.375e-06,0.0034375,0.0,7.0,7.0,0.0
2606,0.0,0.0,6e-05,0.014500000000000002,0.0,9.0,9.0,0.0
2607,0.0,0.0,9.375e-06,0.0034375,0.0,7.0,7.0,0.0
2608,0.0,0.0,0.0,0.0125,0.0,11.0,3.3,0.0
2609,3.5,22.3,0.00013315,0.0,16.8,11.4,4.0,0.79
2610,2.3,27.1,3e-05,0.0,10.6,3.8,2.5,0.64
2611,3.3,20.2,7.4025e-05,0.0010625,11.2,13.1,2.4,0.82
2612,4.4,13.3,9.5075e-05,0.0061842500000000005,10.8,23.1,6.45,0.293
2613,1.8,2.2,0.00013825,0.025500000000000002,0.9,14.4,11.6,0.7
2614,0.5,0.3,0.00011674999999999999,0.037500000000000006,0.2,37.8,36.3,0.88
2615,0.2,3.2,0.00012675,0.013777500000000002,1.7,12.2,8.6,0.0078740157480315
2616,0.2,3.2,0.00012675,0.013777500000000002,1.7,12.2,8.6,0.0078740157480315
2617,3.8,10.6,0.0001125,0.00109,3.9,68.8,2.2,0.01
2618,2.5,0.9,0.0012050000000000001,0.021,0.3,5.2,5.1,0.01
2619,0.0,0.0,0.0,0.011,0.0,0.3,0.1,0.0
2620,3.2,4.4,0.00010175,0.004575,0.3,11.4,9.3,0.02
2621,0.7,11.0,8.557499999999999e-05,0.0169,16.0,3.0,1.5,0.5
2622,3.2,7.0,6.1975e-05,0.015,22.6,39.4,31.6,0.0692
2623,1.7,1.98,3.8e-06,0.041175,0.38,18.1,0.15,0.096
2624,2.425,21.5,0.000321,0.0,38.5,4.9,3.5,1.77165354330709
2625,0.575,4.9,0.00011137500000000001,0.001775,7.8,25.0,3.6,0.02
2626,3.4,1.3,0.0006299999999999999,0.0,42.7,5.2,2.1,0.78
2627,3.1,1.1,0.000675,0.012,41.6,1.6,0.7,0.8
2628,2.45,9.6,0.00023352500000000002,0.0018725,9.8,27.0,2.6,0.539
2629,3.15,12.4,0.0,0.0,7.2,74.3,9.2,0.7
2630,2.7,5.3,8.814999999999999e-05,0.0080275,10.1,74.8,41.2,0.2
2631,0.1,0.1,0.00025,0.01175,0.1,10.2,9.8,0.0393700787401575
2632,2.2,7.1,0.0003738,0.00270725,11.2,7.8,0.0,2.05
2633,0.0,0.0,0.000152475,0.015265,0.0,33.0,30.0,0.906
2634,3.0,10.1,2.5e-05,0.0,15.6,66.4,3.4,0.945
2635,0.0,0.8,9e-05,0.029124999999999998,0.0,10.6,9.0,0.0
2636,0.0,0.9,0.00011825,0.00376155,32.0,20.0,4.0,0.78740157480315
2637,0.0,1.1,0.000132825,0.010750000000000001,0.5,3.0,0.3,0.1
2638,0.1,0.5,0.00015875,0.01925,0.3,12.5,12.0,0.0
2639,2.9000000000000004,6.8,0.0001525,0.0,20.8,8.2,3.2,0.78740157480315
2640,1.1,14.6,9.057499999999999e-05,0.0169,19.6,4.8,1.2,0.393700787401575
2641,0.7,8.9,7.5e-06,0.0,0.8,3.0,2.2,0.28740157480315
2642,0.0,3.4,5.85e-05,0.00375,4.3,19.0,18.0,0.04
2643,0.0,0.4,0.0002525,0.01175,25.3,7.0,4.3,1.1
2644,1.3,0.7,6e-05,0.026500000000000003,0.2,14.5,11.9,0.01
2645,0.07,1.1,0.00078,0.0,72.1,2.2,2.2,0.673228346456693
2646,7.8,13.1,2.4975e-05,0.001,31.0,44.9,32.7,0.0118110236220472
2647,12.9,9.0,0.0,0.0,42.5,27.6,21.9,0.01
2648,25.0,1.0,0.030108049999999997,0.042324999999999995,0.0,4.0,0.0,0.2
2649,0.0,0.0,0.0001,0.0,100.0,0.0,0.0,0.0
2650,0.0,33.0,0.00026125,0.0,28.4,0.0,0.0,0.65
2651,2.5,12.3,0.0,0.0,1.7,73.1,3.5,0.01
2652,6.5,16.0,0.0,0.0003,69.0,3.0,2.5,0.02
2653,0.6,8.4,2.415e-05,0.0,4.4,4.2,0.8,1.5
2654,40.0,13.33,0.0003465,0.03025,13.33,66.67,6.67,0.0
2655,0.0,2.9,7.712499999999999e-05,0.00349,1.7,9.6,9.3,0.0393700787401575
2656,2.1,5.8,4.85e-05,0.0,20.8,64.2,26.5,0.05
2657,4.0,9.0,9.1075e-05,0.0004,25.0,50.0,37.0,0.0
2658,3.0,6.4,0.000113,0.0,17.0,68.9,22.0,0.344
2659,3.05,6.1,0.000500025,0.012,35.0,5.0,4.1,0.47244094488189
2660,1.25,4.6,7.63e-05,0.002175,10.0,13.0,4.2,0.452755905511811
