,fiber_100g,proteins_100g,vitamin-a_100g,vitamin-c_100g,fat_100g,carbohydrates_100g,sugars_100g,sodium_100g,nutrition_grade_fr
9659,4.2,9.8,0.00021475,0.00109,1.1,68.6,0.7,0.866141732283465,c
9660,22.0,44.0,0.0,0.03625,7.0,19.0,1.0,0.295275590551181,c
9661,5.2,11.8,0.00021475,0.00159,1.2,67.2,1.8,0.0196850393700787,a
9662,4.1,9.6,0.00021475,0.00159,2.6,67.7,0.9,0.0011811023622047,a
9663,0.0,19.0,0.0001432499999999,0.0,37.725,21.625,2.7,3.1496062992126,e
9664,2.05,2.1,9.31e-05,0.006715,0.28,44.0,29.1,0.0118110236220472,b
9665,0.0,19.3,0.000139275,0.0096499999999999,28.18,33.175,24.1,3.1496062992126,e
9666,8.0,2.0,0.0,0.0045925,0.2,58.1,58.1,0.005,b
9667,8.325000000000001,2.3,0.0,0.043125,0.3,70.4,64.7,0.0196850393700787,d
9668,3.35,5.5,0.000181825,0.00501155,26.0,50.1,44.0,0.0039370078740157,d
9669,5.699999999999999,23.6,0.0,0.0,52.9,5.6,4.0,0.0039370078740157,b
9670,6.825,2.6,0.0,0.0225,0.6,72.5,65.0,0.0118110236220472,c
9671,3.675,2.8,0.0,0.003925,1.4,52.5,50.4,0.0551181102362205,c
9672,2.375,9.6,0.000258575,0.01652,25.2,54.2,37.6,0.118110236220472,d
9673,7.6,23.6,0.0,0.0,52.9,5.6,4.0,0.0078740157480315,c
9674,7.85,22.0,0.0,0.0,45.0,20.0,9.3,0.078740157480315,c
9675,1.35,9.6,0.000284825,0.02152,24.0,51.0,43.0,0.0039370078740157,d
9676,1.465,3.5,0.0,0.002425,1.0,60.0,50.0,0.0984251968503937,c
9677,0.0,2.3,0.0,0.0815,2.1500000000000004,82.0,64.0,0.0098425196850393,c
9678,4.35,15.3,0.0,0.0,46.3,32.7,5.0,0.47244094488189,e
9679,0.0,24.8,0.00013525,0.0,42.525000000000006,15.5,4.2,0.0039370078740157,d
9680,0.925,3.0,0.000432225,0.081,7.6,68.2,54.3,0.0393700787401575,d
9681,2.2750000000000004,6.0,0.0,0.0,26.0,76.0,67.0,0.0078740157480315,d
9682,5.325,3.5,0.0,0.0021675,1.0,59.4,56.0,0.0984251968503937,c
9683,2.25,8.9,0.0002800749999999,0.0424999999999999,23.0,49.9,42.7,0.0393700787401575,d
9684,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0039370078740157,a
9685,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0,a
9686,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0039370078740157,a
9687,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0177165354330709,a
9688,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0177165354330709,b
9689,0.0,0.0,0.000299975,0.005,0.0,0.0,0.0,0.0177165354330709,b
9690,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0177165354330709,a
9691,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.017,b
9692,0.0,0.0,0.0,0.006,25.0,25.075,0.0,0.00065,a
9693,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0177165354330709,b
9694,2.791305795431052,7.5054788666454115,0.0007682122314571,0.033032645572519,13.356505203965602,28.027689428190307,13.07710752101757,0.4120567748617073,a
9695,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0177165354330709,b
9696,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0177165354330709,b
9697,0.825,0.5,0.000985,0.0252499999999999,0.5,5.8,5.8,0.0039370078740157,d
9698,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0005,a
9699,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.00394,a
9700,5.1,4.4,0.00010585,0.0114075,0.3,16.4,15.8,0.0271653543307087,a
9701,4.0,4.2,0.00045,0.00885,0.4,11.3,6.1,0.15748031496063,a
9702,1.8,0.9,0.00024,0.0906,1.6,4.6,3.3,0.330708661417323,b
9703,1.0,0.9,0.000151375,0.03385,1.0,4.6,3.2,0.405511811023622,a
9704,1.8,1.2,0.00017825,0.0107649999999999,1.4,6.8,3.8,0.490157480314961,c
9705,1.3,0.7,0.0001505,0.0112015,2.6,2.6,2.2,0.474409448818898,c
9706,2.5,3.8,7.025e-05,0.00593,3.2,6.9,4.9,0.476377952755905,b
9707,3.1,1.4,0.0002275,0.01975,0.1,2.8,0.9,0.275590551181102,a
9708,2.7,1.3,0.000109625,0.006725,1.8,8.4,5.5,0.30511811023622,b
9709,6.2,1.1,3.75e-05,0.00375,24.8,19.4,0.0,3.71653543307087,d
9710,6.0,0.6,0.0003617,0.0313425,16.2,6.5,0.0,1.77165354330709,c
9711,9.4,5.9,0.00013075,0.00501155,29.3,50.1,47.3,0.0,e
9712,9.4,5.9,0.00013075,0.00501155,29.3,50.1,47.3,0.0,e
9713,0.375,24.0,0.0002409,0.0,37.0,3.0,2.5,1.81,e
9714,1.125,24.0,0.00024075,0.0,40.0,3.2,2.7,1.73228346456693,e
9715,0.125,24.0,0.00024075,0.0,36.0,3.3,2.8,1.81102362204724,e
9716,0.0,24.0,0.00024075,0.0,37.0,3.0,3.0,1.92913385826772,e
9717,0.0,6.2,3.125e-05,0.00125,1.0,8.2,0.8,0.354330708661417,b
9718,0.25,24.0,0.000321075,0.0,33.0,1.5,1.0,1.65,e
9719,0.25,24.0,0.000321075,0.0,33.0,1.5,1.0,1.65,e
9720,0.0,25.0,0.0003211499999999,0.0,35.0,3.0,2.9,1.57,e
9721,0.0,27.0,0.0002409,0.0,40.0,3.0,3.2,1.88976377952756,e
9722,0.0,0.0,0.0,0.213225,0.0,100.0,100.0,0.0,d
9723,4.2,13.2,0.00014615,0.00375,1.8,66.0,4.4,0.006,a
9724,3.0,13.0,0.000125,0.0,1.9,70.0,7.0,0.008,a
9725,3.4,14.0,0.00016525,0.000535,1.7,70.0,5.6,0.0078740157480315,a
9726,3.0,13.0,0.000125,0.0,1.9,70.0,6.0,0.0078740157480315,a
9727,3.0,13.0,0.000125,0.0,1.9,70.0,6.0,0.0078740157480315,a
9728,4.2,13.2,0.00014615,0.00375,1.8,66.0,4.4,0.006,a
9729,3.0,13.0,0.000125,0.0,1.9,70.0,6.0,0.0078740157480315,a
9730,3.0,13.0,0.000125,0.0,1.9,70.0,7.0,0.0078740157480315,a
9731,3.0,13.0,0.000125,0.0,1.9,70.0,7.0,0.008,a
9732,3.0,13.0,0.000125,0.0,1.9,70.0,6.0,0.0078740157480315,a
9733,3.0,13.5,0.000326,0.000535,3.5,70.0,6.0,0.0251968503937008,a
9734,3.0,13.5,0.000326,0.000535,3.5,70.0,6.0,0.0251968503937008,a
9735,3.0,13.5,0.000326,0.000535,3.5,70.0,6.0,0.0251968503937008,a
9736,3.0,13.5,0.000326,0.000535,3.5,70.0,6.0,0.0252,a
9737,3.0,13.5,0.000326,0.000535,3.5,70.0,6.0,0.025,a
9738,0.0,6.3,0.0,0.0,42.0,36.0,33.0,0.0039370078740157,e
9739,0.0,1.8,0.0,0.0,18.0,75.0,75.0,0.0118110236220472,e
9740,4.625,14.0,2.655e-05,0.000275,7.0,5.5,5.5,0.0,b
9741,0.0,21.5,0.0001549999999999,0.0,23.0,0.0,0.0,0.708661417322835,d
9742,0.0,21.5,0.0001549999999999,0.0,23.0,0.0,0.0,0.708661417322835,d
9743,6.299999999999999,15.5,0.0001874999999999,0.0169,19.0,5.5,5.5,0.984251968503937,e
9744,6.299999999999999,15.5,0.0001874999999999,0.0169,19.0,5.5,5.5,0.905511811023622,e
9745,0.0,11.5,0.0001599999999999,0.00535,22.5,5.0,5.0,0.984251968503937,e
9746,1.525,12.0,7.5e-05,0.00535,23.0,4.0,4.0,0.866141732283465,d
9747,0.0,12.0,0.000134,0.0059499999999999,23.0,4.5,1.24,0.866141732283465,d
9748,2.225,11.0,0.00015,0.0059499999999999,23.0,5.0,4.0,0.866141732283465,d
9749,0.0,12.0,0.0001874999999999,0.00535,23.0,5.0,5.0,0.905511811023622,d
9750,0.0,11.5,0.0001599999999999,0.0169,18.5,6.5,6.5,0.709,e
9751,0.0,11.0,0.00015,0.0169,19.0,6.0,6.0,0.73,d
9752,4.025,15.0,4.767499999999999e-05,0.00091,7.0,6.0,6.0,0.590551181102362,c
9753,0.0,11.0,0.00019,0.0169,19.0,6.0,6.0,0.73,d
9754,0.0,11.0,0.00015,0.0169,19.0,6.0,6.0,0.73,d
9755,0.0,21.5,0.0001149999999999,0.0,23.0,0.5,0.5,0.708661417322835,d
9756,1.7,11.5,7.5e-05,0.00535,23.0,4.0,4.0,0.866141732283465,d
9757,6.299999999999999,15.5,0.0001874999999999,0.0169,19.0,5.5,5.5,0.905511811023622,e
9758,0.0,21.5,0.0001549999999999,0.0,23.0,0.0,0.0,0.7,d
9759,0.0,9.0,0.00033,0.0,29.5,2.0,2.0,0.551181102362205,d
9760,0.0,10.0,0.00025,0.0169,18.0,5.5,5.5,1.1,d
9761,2.55,11.0,0.0001599999999999,0.00535,23.0,5.5,5.5,0.905511811023622,e
9762,0.125,22.0,0.0003608,0.0,28.0,0.0,0.0,0.708661417322835,d
9763,2.0,11.0,4.3975e-05,0.00089175,16.0,24.0,4.5,0.62992125984252,d
9764,0.6,10.0,0.00514625,0.001035,58.0,2.0,2.0,0.708661417322835,d
9765,0.925,7.0,0.000232525,0.0,32.0,3.0,2.5,0.4,d
9766,2.85,6.5,0.000232525,1.155e-05,31.0,3.0,3.0,0.511811023622047,d
9767,2.625,23.0,0.000235,0.0,25.0,0.5,0.5,0.590551181102362,d
9768,0.0,11.0,4.3975e-05,0.00089175,16.0,25.0,4.5,0.62992125984252,d
9769,0.0,15.0,0.0001750999999999,0.0010625,9.0,3.45,3.5,0.984251968503937,c
9770,0.125,20.0,0.00030455,0.00025,27.5,0.1,0.1,0.708661417322835,d
9771,0.0,21.5,0.0003608,0.0,28.5,0.5,0.5,0.62992125984252,d
9772,1.7999999999999998,8.0,0.00019,0.0,29.5,2.0,2.0,0.590551181102362,d
9773,6.7,16.0,4.767499999999999e-05,0.00091,7.0,4.5,4.5,1.02362204724409,c
9774,0.0,20.5,0.00017955,0.00025,25.5,0.5,0.5,0.669291338582677,d
9775,0.0,21.0,0.00025355,0.0,26.0,0.5,0.5,0.62992125984252,d
9776,11.5,11.5,0.00014,0.0201249999999999,20.0,3.0,3.0,0.748031496062992,d
9777,1.8,9.5,0.0,0.0059499999999999,23.5,2.5,2.5,0.511811023622047,d
9778,4.025,15.0,4.767499999999999e-05,0.00091,7.0,6.0,6.0,0.590551181102362,c
9779,0.125,25.0,3e-05,0.0,12.0,0.5,0.5,0.708661417322835,d
9780,0.1,13.0,8.827499999999999e-05,0.0,21.75,27.05,3.0,0.866141732283465,e
9781,3.075,12.0,0.0001599999999999,0.0169,18.0,5.0,5.0,0.866141732283465,e
9782,0.0,25.0,3e-05,0.0,12.0,0.1,0.1,0.708661417322835,d
9783,0.0,21.5,0.0003608,0.0,28.0,0.0,0.0,0.748031496062992,d
9784,0.0,8.0,0.0001318,0.0,24.775,10.975,2.0,0.58,e
9785,1.0,8.0,3.9e-05,0.0018,19.0,22.0,2.5,0.590551181102362,d
9786,1.0,8.0,3.9e-05,0.0018,19.0,22.0,2.5,0.590551181102362,d
9787,0.0,11.0,0.00015,0.0169,19.0,6.0,6.0,0.78,d
9788,0.0,28.5,3e-05,0.0,14.0,0.0,0.0,0.62992125984252,d
9789,1.275,12.5,7.5e-05,0.0059499999999999,23.0,4.0,4.0,0.78740157480315,d
9790,0.0,21.5,0.0003608,0.0,29.5,0.1,0.1,0.63,d
9791,0.0,24.0,0.000321,0.0,31.0,0.1,0.1,0.669,d
9792,1.85,13.0,0.00010525,0.0,33.0,2.5,2.0,0.826771653543307,e
9793,0.0,26.0,0.00021175,0.0,27.5,0.1,0.1,0.590551181102362,d
9794,1.975,6.5,0.0002275,1.155e-05,30.0,2.5,2.5,0.47244094488189,d
9795,0.0,27.0,0.0002117499999999,0.0,27.5,0.1,0.1,0.590551181102362,d
9796,1.975,9.0,0.0002275,0.0,29.0,3.5,3.5,0.866141732283465,d
9797,3.1,12.0,0.0,0.0,9.0,6.0,6.0,0.787,d
9798,2.7,14.0,0.00010525,0.0,33.0,2.5,2.0,0.866141732283465,d
9799,4.3,11.0,7.5e-05,0.00535,23.0,3.0,3.0,0.78740157480315,d
9800,5.550000000000001,7.5,0.000500025,0.012,40.0,4.0,3.0,0.590551181102362,d
9801,0.0,8.5,0.0005,0.014,43.0,3.0,2.5,0.393700787401575,d
9802,5.475,8.5,0.000500025,0.012,40.0,2.5,2.5,0.511811023622047,d
9803,3.575,12.0,8.557499999999999e-05,0.0169,16.0,3.0,3.0,0.78740157480315,d
9804,0.0,21.0,0.0003608,0.0,29.0,0.5,0.5,0.669291338582677,d
9805,0.35,8.0,0.000500025,0.012,39.0,7.5,7.5,0.393700787401575,d
9806,2.0525,8.5,0.0003749999999999,0.014,43.0,4.0,3.5,0.393700787401575,d
9807,4.0,7.0,3.9e-05,0.0,21.0,20.0,1.5,0.590551181102362,d
9808,5.475,8.5,0.000500025,0.012,40.0,3.0,2.5,0.511811023622047,d
9809,2.0525,8.5,0.0003749999999999,0.014,43.0,4.0,3.5,0.393700787401575,d
9810,4.8,7.5,0.000500025,0.012,38.0,7.0,7.0,0.28740157480315,d
9811,5.35,12.5,0.0001599999999999,0.0169,18.5,5.0,5.0,0.78740157480315,e
9812,0.0,27.0,0.0002117499999999,0.0,27.5,0.1,0.1,0.590551181102362,d
9813,0.0,24.5,0.00031875,0.0,30.0,0.1,0.1,0.748031496062992,d
9814,0.0,24.5,0.00031875,0.0,30.0,0.1,0.1,0.748031496062992,d
9815,0.0,27.0,0.0002117499999999,0.0,28.0,0.1,0.1,0.551181102362205,d
9816,2.5,23.0,0.0003144999999999,0.0,27.5,1.5,0.5,0.62992125984252,d
9817,2.5,23.0,0.0003875,0.0,29.0,1.0,1.0,0.62992125984252,d
9818,0.0,24.5,0.00031875,0.0,30.0,0.1,0.1,0.748031496062992,d
9819,1.325,3.5,0.0001125,0.0,19.0,5.0,4.5,0.47244094488189,d
9820,1.275,12.5,0.0001125,0.00535,22.5,4.0,4.0,0.866141732283465,d
9821,2.425,14.0,0.00010525,0.0,32.0,2.0,2.0,0.826771653543307,e
9822,0.05,25.5,0.0001635,0.0,30.5,0.0,0.0,0.826771653543307,d
9823,0.0,24.5,0.00031875,0.0,30.0,0.0,0.0,0.748031496062992,d
9824,0.0,24.5,0.000292,0.0,30.0,0.1,0.1,0.393700787401575,d
9825,5.475,8.5,0.000500025,0.012,41.0,2.5,2.5,0.511811023622047,d
9826,1.275,12.5,0.0001125,0.00535,22.5,4.0,4.0,0.826771653543307,d
9827,0.0,26.5,0.0,0.0,18.5,0.5,0.5,0.590551181102362,d
9828,0.0,21.5,0.0003608,0.0,29.5,0.1,0.1,0.669291338582677,e
9829,1.4,8.0,0.000500025,0.012,39.0,3.0,2.0,0.47244094488189,d
9830,0.0,8.0,0.000500025,0.012,39.0,7.5,7.5,0.393700787401575,d
9831,0.25,20.0,0.00030455,0.00025,27.5,0.5,0.5,0.708661417322835,d
9832,0.125,22.0,0.0003608,0.0,28.0,0.0,0.0,0.708661417322835,d
9833,1.825,11.0,4.3975e-05,0.00089175,16.0,23.5,5.0,0.62992125984252,d
9834,0.0,21.5,0.0001549999999999,0.0,23.0,0.0,0.0,0.708661417322835,d
9835,0.0,21.5,0.0001549999999999,0.0,23.0,0.0,0.0,0.708661417322835,d
9836,5.475,8.5,0.0005499999999999,0.014,43.0,2.5,2.5,0.393700787401575,d
9837,4.699999999999999,8.0,0.000500025,0.012,40.0,3.0,2.5,0.511811023622047,d
9838,5.475,8.5,0.000500025,0.012,40.0,2.5,2.5,0.511811023622047,d
9839,0.35,8.0,0.000500025,0.012,39.0,7.5,7.5,0.393700787401575,d
9840,0.0,8.0,0.000500025,0.012,39.0,3.0,2.5,0.47244094488189,e
9841,3.075,12.0,0.000185,0.0169,18.0,4.5,4.5,0.748031496062992,d
9842,1.2,8.5,0.0002275,0.0,29.5,2.0,2.0,0.590551181102362,e
9843,0.0,21.0,0.0003045499999999,0.00025,27.0,0.5,0.5,0.708661417322835,d
9844,3.625,11.5,0.0001599999999999,0.0169,18.5,6.5,6.5,0.709,d
9845,0.975,9.0,0.00018,0.0,29.5,2.0,2.0,0.551181102362205,d
9846,4.3,6.0,2.675e-05,0.019625,30.0,54.0,0.9,0.511811023622047,d
9847,4.3,6.0,2.675e-05,0.019625,30.0,54.0,0.9,0.511811023622047,d
9848,4.4,6.3,8.025e-05,0.0074924999999999,26.0,57.0,3.0,0.708661417322835,d
9849,0.6,1.3,0.0001525,0.0151999999999999,19.4,4.4825,2.8,1.14173228346457,d
9850,2.2,1.1,0.0001402,0.0400925,13.7,9.6,0.0,1.06299212598425,c
9851,2.0,1.0,0.000133025,0.01375,9.5,9.7,0.0,1.08267716535433,c
9852,2.5,1.3,0.0001496,0.0162,16.0,0.0,0.0,1.5748031496063,c
9853,4.7,1.3,0.000165,0.0162,17.3,1.7,0.0,1.18110236220472,c
9854,7.5,2.1,0.00022225,0.004275,30.0,4.5,1.0,2.85433070866142,d
9855,2.0,1.0,0.000701,0.0106249999999999,16.5,0.025,0.0,1.5748031496063,d
9856,6.7,1.2,0.0002125,0.01995,23.1,0.1,0.0,0.984251968503937,c
9857,2.5,1.3,0.0001496,0.0162,16.0,0.0,0.0,1.77,c
9858,2.3,0.9,0.0001373,0.0162,15.0,0.0,0.0,1.77165354330709,c
9859,2.375,3.7,0.0,0.0162,22.0,0.0,0.0,1.77,d
9860,7.5,2.1,0.00022225,0.004275,30.0,4.5,1.0,2.85433070866142,d
9861,2.0,1.0,0.0001496,0.0162,18.0,0.0,0.0,1.97,d
9862,4.0,2.2,0.0001058,0.048225,0.3,3.3,0.4,0.885826771653543,c
9863,2.0,1.0,9.71e-05,0.0162,18.0,0.0,0.0,1.5748031496063,d
9864,3.0,0.5,0.0001373,0.00845,13.6,0.0,0.0,0.984251968503937,c
9865,4.1,1.0,4e-05,0.0162,20.6,0.9,1.4,1.77165354330709,c
9866,0.35,1.51,1.75e-05,0.0015,0.2,12.0,5.49,0.295275590551181,a
9867,10.3,8.0,2.5e-05,0.037825,55.3,16.5,13.4,1.5748031496063,e
9868,0.0,0.0,0.0001325,0.005,21.85,7.175,2.6,0.866141732283465,e
9869,1.1,6.2,0.0003,0.018,15.0,6.475,0.0,1.96850393700787,d
9870,7.7,13.7,1.3125e-05,0.0,7.9,59.0,2.9,0.748031496062992,c
9871,0.1,0.303,0.00010575,0.0156775,0.0,5.0,0.394,0.00606,c
9872,0.25,0.4,0.000347775,0.0324075,0.0,7.7,5.1,0.0039370078740157,d
9873,0.0,0.0727,5.1500000000000005e-05,0.00838,0.0,2.73,1.85,0.0,c
9874,0.0,0.2,6e-05,0.0168,0.45,9.2,5.1,0.0039370078740157,d
9875,0.25,0.4,0.000347775,0.0324075,0.0,7.7,5.1,0.0039370078740157,d
9876,0.0,0.2,0.000347775,0.0324075,0.0,7.7,5.0,0.0039370078740157,d
9877,0.0,0.2,6e-05,0.0168,0.675,10.925,5.0,0.0039370078740157,b
9878,0.0,0.4,0.000148425,0.00105,0.0,2.5,0.5,0.0039370078740157,b
9879,0.0,0.2,0.000145,0.018,0.05,6.2325,5.3,0.0039370078740157,e
9880,1.2,0.5,7.16e-05,0.0145999999999999,0.1,17.5,16.6,0.0078740157480315,a
9881,1.7,1.0,0.000123475,0.01475,0.5,16.2,16.0,0.0,a
9882,0.85,0.4,7.16e-05,0.0175,0.05,17.6,17.6,0.0033,a
9883,0.85,0.4,7.16e-05,0.0175,0.05,17.6,17.6,0.0326771653543307,b
9884,2.2,0.2,6e-05,0.0235,0.0,14.0,11.8,0.0078740157480315,a
9885,1.6,0.5,4.5e-05,0.01825,0.3,13.4,12.7,0.0059055118110236,a
9886,1.0,0.333,5.0925e-05,0.015575,0.133,14.2,14.2,0.00133,a
9887,0.8,0.3,0.000147,0.04,0.0,17.5,14.9,0.0078740157480315,a
9888,1.2,0.6,0.000105925,0.01015,0.0,16.7,13.3,0.0,a
9889,0.5,0.5,0.00010485,0.0306,0.5,19.0,15.0,0.0039370078740157,a
9890,0.8,0.6,4.5e-05,0.0209,0.1,14.0,13.2,0.001,a
9891,1.0,0.3,5.0925e-05,0.015575,0.1,14.2,14.2,0.001,a
9892,1.5,0.3,6e-05,0.02015,0.1,14.5,11.8,0.012,a
9893,0.9,0.2,7.75e-05,0.0235,0.0,13.5,11.2,0.0039370078740157,a
9894,1.4,0.4,0.00014625,0.023,0.1,9.1,9.0,0.008,a
9895,0.63,0.5,7.05e-05,0.02575,0.38,7.5,0.2,0.0106299212598425,a
9896,1.3,0.3,0.000123475,0.00765,0.1,15.6,15.6,0.0,a
9897,1.3,0.4,0.000153475,0.01615,0.1,15.3,15.3,0.0,a
9898,1.0,0.0,0.000123475,0.0195,0.0,16.0,14.0,0.0,b
9899,1.6,0.5,4.5e-05,0.01925,0.0,14.0,13.0,0.0,a
9900,0.9,0.7,0.000123475,0.026,0.0,15.7,14.4,0.0,a
9901,0.9,0.2,8.915e-05,0.0145999999999999,0.1,16.875,16.4,0.0,a
9902,1.9,0.0,6e-05,0.026,0.0,14.0,12.0,0.0078740157480315,a
9903,1.1,0.5,6e-05,0.0214499999999999,0.0,14.0,12.0,0.0078740157480315,a
9904,1.3,0.3,0.00017,0.012,0.1,10.6,10.2,0.0,e
9905,1.2,0.4,0.00012,0.0325,0.1999999999999999,11.4,10.8,0.0,e
9906,1.8,0.3,0.000123475,0.0172,0.1,15.2,15.2,0.0,a
9907,4.0,13.0,0.0,0.0,2.0,72.0,3.7,0.005,a
9908,1.55,3.4,8.495e-05,0.00084475,6.0,9.0,1.0,0.354330708661417,c
9909,1.25,3.2,2.1425e-05,0.00071975,6.0,9.3,0.7,0.31496062992126,c
9910,1.9,0.7,0.000141,0.01643,0.2,2.1,1.6,0.15748031496063,a
9911,2.9,1.9,0.000172,0.05225,0.4,5.9,0.8,0.196850393700787,a
9912,3.0,1.6,0.0003103,0.0272999999999999,0.2,2.8,0.5,0.228346456692913,a
9913,2.9,1.6,0.00025155,0.021425,0.2,3.1,1.0,0.224409448818898,a
9914,5.0,6.4,5.925e-06,0.00025,0.7,13.7,0.4,0.36,a
9915,5.0,6.4,5.925e-06,0.00025,0.7,13.7,0.4,0.350393700787402,a
9916,3.7,2.2,0.000141,0.07755,0.3,4.9,0.8,0.31,a
9917,3.7,2.2,0.000141,0.07755,0.3,4.9,0.8,0.31496062992126,a
9918,3.7,2.2,0.000141,0.07755,0.3,4.9,0.8,0.299212598425197,a
9919,4.0,2.5,0.000422,0.01865,0.6,6.0,3.8,0.188976377952756,a
9920,7.8,5.5,0.000259525,0.0125,0.7,7.4,2.6,0.28740157480315,a
9921,1.5,1.3,3.13e-05,0.03775,0.1,11.9,0.0,0.220472440944882,a
9922,6.9,6.2,0.0002055,0.0113,0.7,10.3,1.7,0.240157480314961,a
9923,2.5,0.7,8.334999999999999e-05,0.0313,0.0,4.9,1.6,0.196850393700787,a
9924,2.7,1.0,0.00015125,0.024675,0.1,4.1,1.1,0.16,a
9925,6.0,7.2,2.3925e-05,0.00375,0.8,11.4,0.7,0.248031496062992,a
9926,6.7,6.8,0.00015855,0.0125,0.5,9.5,1.4,0.0,a
9927,2.7,1.1,0.000108,0.0118,0.2,2.1,0.8,0.34251968503937,a
9928,3.8,2.9,0.00042,0.0052499999999999,1.9,10.8,5.2,0.16,a
9929,3.1,2.0,0.0001412,0.0206249999999999,0.2,3.9,1.7,0.00394,a
9930,3.8,2.9,0.00042,0.0052499999999999,1.9,10.8,5.2,0.16,a
9931,3.8,2.9,0.00042,0.0052499999999999,1.9,10.8,5.2,0.16,a
9932,6.5,4.9,0.0005055,0.0116,0.7,10.3,4.5,0.208661417322835,a
9933,6.5,4.9,0.0005055,0.0116,0.7,10.3,4.5,0.21,a
9934,4.5,2.9,0.0001811,0.01509,0.5,7.2,3.4,0.236220472440945,a
9935,4.5,2.9,0.0001714,0.01509,0.5,7.2,3.4,0.236220472440945,a
9936,5.8,5.6,5.925e-06,0.00025,0.6,13.3,0.2,0.177165354330709,a
9937,4.215,6.0,1.5625e-05,0.00025,0.4,12.0,0.4,0.217,b
9938,6.3,7.7,5.925e-06,0.00025,0.7,13.3,0.7,0.307086614173228,a
9939,5.7,6.0,0.000365,0.0116,0.7,11.0,3.5,0.255905511811024,a
9940,1.0,2.7,0.0001365,0.02225,0.3,3.3,1.9,0.01,a
9941,3.8,2.9,0.00042,0.0052499999999999,1.9,10.8,5.2,0.4,a
9942,2.4,1.4,0.00019675,0.022575,0.0,2.3,1.3,0.326771653543307,a
9943,3.9,3.1,0.000216125,0.005515,0.6,7.9,5.8,0.26,a
9944,6.1,4.7,0.0003860749999999,0.009575,2.9,12.1,6.2,0.263779527559055,a
9945,3.9,3.5,0.00011105,0.0317249999999999,0.5,11.2,0.0,0.303149606299213,a
9946,3.5,1.6,0.00014425,0.0093,0.1,1.5,0.5,0.23,a
9947,3.9,3.1,0.000216125,0.006805,0.6,8.3,5.8,0.259842519685039,a
9948,5.2,5.0,9.1875e-05,0.009725,0.8,8.5,8.4,0.295275590551181,a
9949,2.4,1.4,0.00019675,0.022575,0.0,2.3,1.3,0.326771653543307,a
9950,5.1,3.9,9.84e-05,0.03385,0.5,14.3,7.0,0.330708661417323,a
9951,2.5,6.0,6.5275e-05,0.000445,8.0,19.0,3.0,0.393700787401575,b
9952,2.0,5.0,0.000111375,0.0023975,6.0,25.0,4.0,0.393700787401575,b
9953,2.0,5.0,0.000111375,0.0023975,6.0,25.0,4.0,0.394,b
9954,2.5,6.0,6.5275e-05,0.000445,8.0,19.0,3.0,0.393700787401575,b
9955,2.5,1.0,0.000112475,0.0,10.0,6.5,5.5,0.236220472440945,b
9956,1.5,5.0,4.67e-05,0.005,6.5,22.5,6.0,0.31,b
9957,6.0,7.2,2.3925e-05,0.00375,0.8,11.4,0.7,0.248031496062992,a
9958,2.6,1.2,0.000127,0.013345,4.9,3.5,3.4,0.275590551181102,b
9959,3.0,1.0,0.0001468,0.013405,5.0,5.5,4.0,0.275590551181102,a
9960,3.0,2.0,4.73e-05,0.0,13.0,3.5,2.0,0.31496062992126,a
9961,4.5,3.0,0.000404375,0.000425,10.0,5.5,2.0,0.204724409448819,a
9962,1.5,4.0,3.095e-05,0.00617,4.5,18.0,1.5,0.295,b
9963,1.5,4.0,0.0001027,0.00010725,9.5,6.5,1.0,0.354330708661417,b
9964,2.0,5.0,6.864999999999999e-05,0.0007099999999999,6.0,16.0,2.0,0.31496062992126,a
9965,3.0,1.5,0.00094975,0.016325,1.0,7.5,7.0,0.31496062992126,b
9966,3.8,2.9,0.00042,0.0052499999999999,1.9,10.8,5.2,0.15748031496063,a
9967,3.7,2.2,0.00014875,0.0441,9.475,5.75,0.8,0.173228346456693,a
9968,2.5,1.0,0.001171625,0.012215,5.875,6.925,5.5,0.236220472440945,c
9969,1.5,4.0,0.0001027,0.00010725,9.5,6.5,1.0,0.354330708661417,b
9970,2.0,3.5,0.000108925,0.00010725,9.0,7.0,1.5,0.236,a
9971,4.5,2.9,0.0001811,0.01509,0.5,7.2,3.4,0.24,a
9972,4.3,6.6,1.8e-05,0.00025,0.3,11.7,0.0,0.346456692913386,a
9973,4.3,6.6,1.8e-05,0.00025,0.3,11.5,0.0,0.346456692913386,a
9974,7.3,7.0,2.3925e-05,0.00375,0.7,11.9,0.5,0.263779527559055,a
9975,5.2,5.8,7.7e-05,0.00653075,0.5,14.1,4.5,0.36,a
